EmissionStartDateTime,EmissionEndDateTime,Reported Release Rate (kg/h),EmissionRateUpper,EmissionRateLower,ReportLabel,ReportDate
2022-10-10 09:15:00,2022-10-10 09:30:00,,,,NA,2022-10-10
2022-10-10 09:30:00,2022-10-10 09:45:00,0.0,,,N,2022-10-10
2022-10-10 09:45:00,2022-10-10 10:00:00,0.0,,,N,2022-10-10
2022-10-10 10:00:00,2022-10-10 10:15:00,0.0,,,N,2022-10-10
2022-10-10 10:15:00,2022-10-10 10:30:00,,,,NA,2022-10-10
2022-10-10 10:30:00,2022-10-10 10:45:00,0.0,,,N,2022-10-10
2022-10-10 10:45:00,2022-10-10 11:00:00,0.0,,,N,2022-10-10
2022-10-10 11:00:00,2022-10-10 11:15:00,0.0,,,N,2022-10-10
2022-10-10 11:15:00,2022-10-10 11:30:00,,,,NA,2022-10-10
2022-10-10 11:30:00,2022-10-10 11:45:00,,,,NA,2022-10-10
2022-10-10 11:45:00,2022-10-10 12:00:00,,,,NA,2022-10-10
2022-10-10 12:00:00,2022-10-10 12:15:00,,,,NA,2022-10-10
2022-10-10 12:15:00,2022-10-10 12:30:00,0.0,,,N,2022-10-10
2022-10-10 12:30:00,2022-10-10 12:45:00,,,,NA,2022-10-10
2022-10-10 12:45:00,2022-10-10 13:00:00,0.0,,,N,2022-10-10
2022-10-10 13:00:00,2022-10-10 13:15:00,,,,NA,2022-10-10
2022-10-10 13:15:00,2022-10-10 13:30:00,0.0,,,N,2022-10-10
2022-10-10 13:30:00,2022-10-10 14:00:00,0.0,,,N,2022-10-10
2022-10-10 14:00:00,2022-10-10 14:15:00,,,,NA,2022-10-10
2022-10-10 14:15:00,2022-10-10 14:30:00,0.0,,,N,2022-10-10
2022-10-10 14:30:00,2022-10-10 14:45:00,0.0,,,N,2022-10-10
2022-10-10 14:45:00,2022-10-10 15:15:00,,,,NA,2022-10-10
2022-10-10 15:15:00,2022-10-10 15:30:00,,,,NA,2022-10-10
2022-10-10 15:30:00,2022-10-10 15:45:00,,,,NA,2022-10-10
2022-10-10 15:45:00,2022-10-10 16:00:00,0.0,,,N,2022-10-10
2022-10-10 16:00:00,2022-10-10 16:15:00,0.0,,,N,2022-10-10
2022-10-10 16:15:00,2022-10-10 16:30:00,0.0,,,N,2022-10-10
2022-10-10 16:30:00,2022-10-10 16:45:00,0.0,,,N,2022-10-10
2022-10-10 16:45:00,2022-10-10 17:00:00,,,,NA,2022-10-10
2022-10-10 17:00:00,2022-10-10 17:15:00,,,,NA,2022-10-10
2022-10-10 17:15:00,2022-10-10 17:30:00,,,,NA,2022-10-10
2022-10-10 17:30:00,2022-10-10 17:45:00,,,,NA,2022-10-10
2022-10-10 17:45:00,2022-10-10 18:00:00,,,,NA,2022-10-10
2022-10-10 18:00:00,2022-10-10 18:15:00,,,,NA,2022-10-10
2022-10-10 18:15:00,2022-10-10 18:30:00,,,,NA,2022-10-10
2022-10-10 18:30:00,2022-10-10 18:45:00,,,,NA,2022-10-10
2022-10-10 18:45:00,2022-10-10 19:00:00,,,,NA,2022-10-10
2022-10-10 19:00:00,2022-10-10 19:15:00,,,,NA,2022-10-10
2022-10-10 19:15:00,2022-10-10 19:30:00,,,,NA,2022-10-10
2022-10-10 19:30:00,2022-10-10 19:45:00,,,,NA,2022-10-10
2022-10-10 19:45:00,2022-10-10 20:00:00,,,,NA,2022-10-10
2022-10-10 20:00:00,2022-10-10 20:15:00,,,,NA,2022-10-10
2022-10-10 20:15:00,2022-10-10 20:30:00,1362.6,,,P,2022-10-10
2022-10-10 20:30:00,2022-10-10 20:45:00,179.32,,,P,2022-10-10
2022-10-10 20:45:00,2022-10-10 21:00:00,0.0,,,N,2022-10-10
2022-10-10 21:00:00,2022-10-10 21:15:00,,,,NA,2022-10-10
2022-10-10 21:15:00,2022-10-10 21:30:00,,,,NA,2022-10-10
2022-10-10 21:30:00,2022-10-10 21:45:00,,,,NA,2022-10-10
2022-10-10 21:45:00,2022-10-10 22:00:00,0.0,,,N,2022-10-10
2022-10-10 22:00:00,2022-10-10 22:15:00,0.75,,,P,2022-10-10
2022-10-10 22:15:00,2022-10-10 22:30:00,0.0,,,N,2022-10-10
2022-10-10 22:30:00,2022-10-10 22:45:00,0.0,,,N,2022-10-10
2022-10-10 22:45:00,2022-10-10 23:00:00,0.0,,,N,2022-10-10
2022-10-10 23:00:00,2022-10-10 23:15:00,,,,NA,2022-10-10
2022-10-10 23:15:00,2022-10-10 23:30:00,92.19,,,P,2022-10-10
2022-10-10 23:30:00,2022-10-10 23:45:00,20.34,,,P,2022-10-10
2022-10-10 23:45:00,2022-10-10 23:59:59,,,,NA,2022-10-10
2022-10-11 00:00:00,2022-10-11 00:15:00,,,,NA,2022-10-11
2022-10-11 00:00:00,2022-10-11 00:00:00,,,,NA,2022-10-11
2022-10-11 00:00:01,2022-10-11 00:14:59,0.0,0.0,0.0,N,2022-10-11
2022-10-11 00:15:00,2022-10-11 00:30:00,,,,NA,2022-10-11
2022-10-11 00:15:01,2022-10-10 23:59:59,0.0,0.0,0.0,N,2022-10-11
2022-10-11 00:30:00,2022-10-11 00:45:00,0.0,,,N,2022-10-11
2022-10-11 00:45:00,2022-10-11 01:00:00,,,,NA,2022-10-11
2022-10-11 01:00:00,2022-10-11 01:15:00,0.0,,,N,2022-10-11
2022-10-11 01:15:00,2022-10-11 01:30:00,,,,NA,2022-10-11
2022-10-11 01:30:00,2022-10-11 01:45:00,,,,NA,2022-10-11
2022-10-11 01:45:00,2022-10-11 02:00:00,0.0,,,N,2022-10-11
2022-10-11 02:00:00,2022-10-11 02:15:00,,,,NA,2022-10-11
2022-10-11 02:15:00,2022-10-11 02:30:00,0.0,,,N,2022-10-11
2022-10-11 02:30:00,2022-10-11 02:45:00,0.0,,,N,2022-10-11
2022-10-11 02:45:00,2022-10-11 03:00:00,0.0,,,N,2022-10-11
2022-10-11 03:00:00,2022-10-11 03:15:00,0.0,,,N,2022-10-11
2022-10-11 03:15:00,2022-10-11 03:30:00,0.0,,,N,2022-10-11
2022-10-11 03:30:00,2022-10-11 03:45:00,,,,NA,2022-10-11
2022-10-11 03:45:00,2022-10-11 04:00:00,,,,NA,2022-10-11
2022-10-11 04:00:00,2022-10-11 04:15:00,0.0,,,N,2022-10-11
2022-10-11 04:15:00,2022-10-11 04:30:00,0.0,,,N,2022-10-11
2022-10-11 04:30:00,2022-10-11 04:45:00,,,,NA,2022-10-11
2022-10-11 04:45:00,2022-10-11 05:00:00,0.0,,,N,2022-10-11
2022-10-11 05:00:00,2022-10-11 05:15:00,0.0,,,N,2022-10-11
2022-10-11 05:15:00,2022-10-11 05:30:00,0.0,,,N,2022-10-11
2022-10-11 05:30:00,2022-10-11 05:45:00,0.13,,,P,2022-10-11
2022-10-11 05:45:00,2022-10-11 06:00:00,0.0,,,N,2022-10-11
2022-10-11 06:00:00,2022-10-11 06:15:00,0.0,,,N,2022-10-11
2022-10-11 06:15:00,2022-10-11 06:30:00,0.0,,,N,2022-10-11
2022-10-11 06:30:00,2022-10-11 06:45:00,0.46,,,P,2022-10-11
2022-10-11 06:45:00,2022-10-11 07:00:00,0.0,,,N,2022-10-11
2022-10-11 07:00:00,2022-10-11 07:15:00,,,,NA,2022-10-11
2022-10-11 07:15:00,2022-10-11 07:30:00,,,,NA,2022-10-11
2022-10-11 07:30:00,2022-10-11 07:45:00,,,,NA,2022-10-11
2022-10-11 07:45:00,2022-10-11 08:00:00,0.0,,,N,2022-10-11
2022-10-11 08:00:00,2022-10-11 08:15:00,0.0,,,N,2022-10-11
2022-10-11 08:15:00,2022-10-11 08:30:00,0.0,,,N,2022-10-11
2022-10-11 08:30:00,2022-10-11 08:45:00,0.0,,,N,2022-10-11
2022-10-11 08:45:00,2022-10-11 09:00:00,,,,NA,2022-10-11
2022-10-11 09:00:00,2022-10-11 09:15:00,0.0,,,N,2022-10-11
2022-10-11 09:15:00,2022-10-11 09:30:00,,,,NA,2022-10-11
2022-10-11 09:30:00,2022-10-11 09:45:00,0.0,,,N,2022-10-11
2022-10-11 09:45:00,2022-10-11 10:00:00,,,,NA,2022-10-11
2022-10-11 10:00:00,2022-10-11 10:15:00,,,,NA,2022-10-11
2022-10-11 10:15:00,2022-10-11 10:30:00,,,,NA,2022-10-11
2022-10-11 10:30:00,2022-10-11 10:45:00,,,,NA,2022-10-11
2022-10-11 10:45:00,2022-10-11 11:00:00,,,,NA,2022-10-11
2022-10-11 11:00:00,2022-10-11 11:15:00,,,,NA,2022-10-11
2022-10-11 11:15:00,2022-10-11 11:30:00,,,,NA,2022-10-11
2022-10-11 11:30:00,2022-10-11 11:45:00,,,,NA,2022-10-11
2022-10-11 11:45:00,2022-10-11 12:00:00,,,,NA,2022-10-11
2022-10-11 12:00:00,2022-10-11 12:15:00,0.0,,,N,2022-10-11
2022-10-11 12:15:00,2022-10-11 12:30:00,,,,NA,2022-10-11
2022-10-11 12:30:00,2022-10-11 12:45:00,,,,NA,2022-10-11
2022-10-11 12:45:00,2022-10-11 13:00:00,,,,NA,2022-10-11
2022-10-11 13:00:00,2022-10-11 13:15:00,,,,NA,2022-10-11
2022-10-11 13:15:00,2022-10-11 13:30:00,,,,NA,2022-10-11
2022-10-11 13:30:00,2022-10-11 13:45:00,0.0,,,N,2022-10-11
2022-10-11 13:45:00,2022-10-11 14:00:00,0.0,,,N,2022-10-11
2022-10-11 14:00:00,2022-10-11 14:30:00,0.0,,,N,2022-10-11
2022-10-11 14:30:00,2022-10-11 14:45:00,0.0,,,N,2022-10-11
2022-10-11 14:45:00,2022-10-11 15:00:00,0.0,,,N,2022-10-11
2022-10-11 15:00:00,2022-10-11 15:15:00,0.0,,,N,2022-10-11
2022-10-11 15:15:00,2022-10-11 15:30:00,0.0,,,N,2022-10-11
2022-10-11 15:30:00,2022-10-11 15:45:00,,,,NA,2022-10-11
2022-10-11 15:45:00,2022-10-11 16:00:00,,,,NA,2022-10-11
2022-10-11 16:00:00,2022-10-11 16:15:00,0.0,,,N,2022-10-11
2022-10-11 16:15:00,2022-10-11 16:30:00,1.42,,,P,2022-10-11
2022-10-11 16:30:00,2022-10-11 16:45:00,0.0,,,N,2022-10-11
2022-10-11 16:45:00,2022-10-11 17:00:00,31.95,,,P,2022-10-11
2022-10-11 17:00:00,2022-10-11 17:15:00,139.44,,,P,2022-10-11
2022-10-11 17:15:00,2022-10-11 17:30:00,66.03,,,P,2022-10-11
2022-10-11 17:30:00,2022-10-11 17:45:00,202.88,,,P,2022-10-11
2022-10-11 17:45:00,2022-10-11 18:00:00,251.54,,,P,2022-10-11
2022-10-11 18:00:00,2022-10-11 18:15:00,0.0,,,N,2022-10-11
2022-10-11 18:15:00,2022-10-11 18:30:00,0.0,,,N,2022-10-11
2022-10-11 18:30:00,2022-10-11 18:45:00,,,,NA,2022-10-11
2022-10-11 18:45:00,2022-10-11 19:00:00,0.0,,,N,2022-10-11
2022-10-11 19:00:00,2022-10-11 19:15:00,,,,NA,2022-10-11
2022-10-11 19:15:00,2022-10-11 19:30:00,,,,NA,2022-10-11
2022-10-11 19:30:00,2022-10-11 19:45:00,,,,NA,2022-10-11
2022-10-11 19:45:00,2022-10-11 20:00:00,,,,NA,2022-10-11
2022-10-11 20:00:00,2022-10-11 20:15:00,,,,NA,2022-10-11
2022-10-11 20:15:00,2022-10-11 20:30:00,,,,NA,2022-10-11
2022-10-11 20:30:00,2022-10-11 20:45:00,0.0,,,N,2022-10-11
2022-10-11 20:45:00,2022-10-11 21:00:00,163.22,,,P,2022-10-11
2022-10-11 21:00:00,2022-10-11 21:15:00,209.66,,,P,2022-10-11
2022-10-11 21:15:00,2022-10-11 21:30:00,138.93,,,P,2022-10-11
2022-10-11 21:30:00,2022-10-11 21:45:00,0.0,,,N,2022-10-11
2022-10-11 21:45:00,2022-10-11 22:00:00,0.0,,,N,2022-10-11
2022-10-11 22:00:00,2022-10-11 22:15:00,,,,NA,2022-10-11
2022-10-11 22:15:00,2022-10-11 22:30:00,533.85,,,P,2022-10-11
2022-10-11 22:30:00,2022-10-11 22:45:00,552.92,,,P,2022-10-11
2022-10-11 22:45:00,2022-10-11 23:00:00,625.39,,,P,2022-10-11
2022-10-11 23:00:00,2022-10-11 23:15:00,180.39,,,P,2022-10-11
2022-10-11 23:15:00,2022-10-11 23:30:00,,,,NA,2022-10-11
2022-10-11 23:30:00,2022-10-11 23:45:00,0.0,,,N,2022-10-11
2022-10-11 23:45:00,2022-10-11 23:59:59,258.24,,,P,2022-10-11
2022-10-12 00:00:00,2022-10-12 00:15:00,0.0,,,N,2022-10-12
2022-10-12 00:00:00,2022-10-12 00:00:00,258.24,,,P,2022-10-12
2022-10-12 00:00:01,2022-10-12 00:14:59,0.0,0.0,0.0,N,2022-10-12
2022-10-12 00:15:00,2022-10-12 00:30:00,,,,NA,2022-10-12
2022-10-12 00:15:01,2022-10-11 23:59:59,0.0,0.0,0.0,N,2022-10-12
2022-10-12 00:30:00,2022-10-12 00:45:00,0.0,,,N,2022-10-12
2022-10-12 00:45:00,2022-10-12 01:00:00,,,,NA,2022-10-12
2022-10-12 01:00:00,2022-10-12 01:15:00,,,,NA,2022-10-12
2022-10-12 01:15:00,2022-10-12 01:30:00,,,,NA,2022-10-12
2022-10-12 01:30:00,2022-10-12 01:45:00,0.0,,,N,2022-10-12
2022-10-12 01:45:00,2022-10-12 02:00:00,0.0,,,N,2022-10-12
2022-10-12 02:00:00,2022-10-12 02:15:00,0.0,,,N,2022-10-12
2022-10-12 02:15:00,2022-10-12 02:30:00,,,,NA,2022-10-12
2022-10-12 02:30:00,2022-10-12 02:45:00,0.01,,,P,2022-10-12
2022-10-12 02:45:00,2022-10-12 03:00:00,0.0,,,N,2022-10-12
2022-10-12 03:00:00,2022-10-12 03:15:00,0.0,,,N,2022-10-12
2022-10-12 03:15:00,2022-10-12 03:30:00,,,,NA,2022-10-12
2022-10-12 03:30:00,2022-10-12 03:45:00,0.0,,,N,2022-10-12
2022-10-12 03:45:00,2022-10-12 04:00:00,,,,NA,2022-10-12
2022-10-12 04:00:00,2022-10-12 04:15:00,0.0,,,N,2022-10-12
2022-10-12 04:15:00,2022-10-12 04:30:00,0.0,,,N,2022-10-12
2022-10-12 04:30:00,2022-10-12 04:45:00,,,,NA,2022-10-12
2022-10-12 04:45:00,2022-10-12 05:00:00,,,,NA,2022-10-12
2022-10-12 05:00:00,2022-10-12 05:15:00,0.0,,,N,2022-10-12
2022-10-12 05:15:00,2022-10-12 05:30:00,,,,NA,2022-10-12
2022-10-12 05:30:00,2022-10-12 05:45:00,,,,NA,2022-10-12
2022-10-12 05:45:00,2022-10-12 06:00:00,0.0,,,N,2022-10-12
2022-10-12 06:00:00,2022-10-12 06:15:00,0.0,,,N,2022-10-12
2022-10-12 06:15:00,2022-10-12 06:30:00,0.0,,,N,2022-10-12
2022-10-12 06:30:00,2022-10-12 06:45:00,0.1,,,P,2022-10-12
2022-10-12 06:45:00,2022-10-12 07:00:00,,,,NA,2022-10-12
2022-10-12 07:00:00,2022-10-12 07:15:00,0.0,,,N,2022-10-12
2022-10-12 07:15:00,2022-10-12 07:30:00,,,,NA,2022-10-12
2022-10-12 07:30:00,2022-10-12 07:45:00,0.0,,,N,2022-10-12
2022-10-12 07:45:00,2022-10-12 08:00:00,0.0,,,N,2022-10-12
2022-10-12 08:00:00,2022-10-12 08:15:00,,,,NA,2022-10-12
2022-10-12 08:15:00,2022-10-12 08:30:00,,,,NA,2022-10-12
2022-10-12 08:30:00,2022-10-12 08:45:00,0.0,,,N,2022-10-12
2022-10-12 08:45:00,2022-10-12 09:00:00,0.0,,,N,2022-10-12
2022-10-12 09:00:00,2022-10-12 09:15:00,0.03,,,P,2022-10-12
2022-10-12 09:15:00,2022-10-12 09:30:00,0.0,,,N,2022-10-12
2022-10-12 09:30:00,2022-10-12 09:45:00,0.02,,,P,2022-10-12
2022-10-12 09:45:00,2022-10-12 10:00:00,0.0,,,N,2022-10-12
2022-10-12 10:00:00,2022-10-12 10:15:00,0.0,,,N,2022-10-12
2022-10-12 10:15:00,2022-10-12 10:30:00,0.0,,,N,2022-10-12
2022-10-12 10:30:00,2022-10-12 10:45:00,0.0,,,N,2022-10-12
2022-10-12 10:45:00,2022-10-12 11:00:00,0.0,,,N,2022-10-12
2022-10-12 11:00:00,2022-10-12 11:15:00,0.0,,,N,2022-10-12
2022-10-12 11:15:00,2022-10-12 11:30:00,0.0,,,N,2022-10-12
2022-10-12 11:30:00,2022-10-12 11:45:00,,,,NA,2022-10-12
2022-10-12 11:45:00,2022-10-12 12:00:00,,,,NA,2022-10-12
2022-10-12 12:00:00,2022-10-12 12:15:00,0.0,,,N,2022-10-12
2022-10-12 12:15:00,2022-10-12 12:30:00,0.0,,,N,2022-10-12
2022-10-12 12:30:00,2022-10-12 12:45:00,,,,NA,2022-10-12
2022-10-12 12:45:00,2022-10-12 13:00:00,,,,NA,2022-10-12
2022-10-12 13:00:00,2022-10-12 13:15:00,0.0,,,N,2022-10-12
2022-10-12 13:15:00,2022-10-12 13:30:00,0.0,,,N,2022-10-12
2022-10-12 13:30:00,2022-10-12 13:45:00,,,,NA,2022-10-12
2022-10-12 13:45:00,2022-10-12 14:00:00,,,,NA,2022-10-12
2022-10-12 14:00:00,2022-10-12 14:15:00,,,,NA,2022-10-12
2022-10-12 14:15:00,2022-10-12 14:30:00,,,,NA,2022-10-12
2022-10-12 14:30:00,2022-10-12 14:45:00,,,,NA,2022-10-12
2022-10-12 14:45:00,2022-10-12 15:00:00,,,,NA,2022-10-12
2022-10-12 15:00:00,2022-10-12 15:15:00,5.61,,,P,2022-10-12
2022-10-12 15:15:00,2022-10-12 15:30:00,,,,NA,2022-10-12
2022-10-12 15:30:00,2022-10-12 15:45:00,0.0,,,N,2022-10-12
2022-10-12 15:45:00,2022-10-12 16:00:00,19.27,,,P,2022-10-12
2022-10-12 16:00:00,2022-10-12 16:15:00,60.64,,,P,2022-10-12
2022-10-12 16:15:00,2022-10-12 16:30:00,155.38,,,P,2022-10-12
2022-10-12 16:30:00,2022-10-12 16:45:00,0.0,,,N,2022-10-12
2022-10-12 16:45:00,2022-10-12 17:00:00,,,,NA,2022-10-12
2022-10-12 17:00:00,2022-10-12 17:15:00,381.62,,,P,2022-10-12
2022-10-12 17:15:00,2022-10-12 17:30:00,0.0,,,N,2022-10-12
2022-10-12 17:30:00,2022-10-12 17:45:00,,,,NA,2022-10-12
2022-10-12 17:45:00,2022-10-12 18:15:00,,,,NA,2022-10-12
2022-10-12 18:15:00,2022-10-12 18:30:00,138.27,,,P,2022-10-12
2022-10-12 18:30:00,2022-10-12 18:45:00,,,,NA,2022-10-12
2022-10-12 18:45:00,2022-10-12 19:00:00,,,,NA,2022-10-12
2022-10-12 19:00:00,2022-10-12 19:15:00,,,,NA,2022-10-12
2022-10-12 19:15:00,2022-10-12 19:30:00,984.929999999999,,,P,2022-10-12
2022-10-12 19:30:00,2022-10-12 19:45:00,0.0,,,N,2022-10-12
2022-10-12 19:45:00,2022-10-12 20:00:00,,,,NA,2022-10-12
2022-10-12 20:00:00,2022-10-12 20:15:00,353.48,,,P,2022-10-12
2022-10-12 20:15:00,2022-10-12 20:30:00,,,,NA,2022-10-12
2022-10-12 20:30:00,2022-10-12 20:45:00,351.5,,,P,2022-10-12
2022-10-12 20:45:00,2022-10-12 21:00:00,738.5,,,P,2022-10-12
2022-10-12 21:00:00,2022-10-12 21:15:00,0.0,,,N,2022-10-12
2022-10-12 21:15:00,2022-10-12 21:30:00,0.0,,,N,2022-10-12
2022-10-12 21:30:00,2022-10-12 21:45:00,0.0,,,N,2022-10-12
2022-10-12 21:45:00,2022-10-12 22:00:00,,,,NA,2022-10-12
2022-10-12 22:00:00,2022-10-12 22:15:00,,,,NA,2022-10-12
2022-10-12 22:15:00,2022-10-12 22:30:00,0.0,,,N,2022-10-12
2022-10-12 22:30:00,2022-10-12 22:45:00,,,,NA,2022-10-12
2022-10-12 22:45:00,2022-10-12 23:00:00,,,,NA,2022-10-12
2022-10-12 23:00:00,2022-10-12 23:15:00,102.2,,,P,2022-10-12
2022-10-12 23:15:00,2022-10-12 23:30:00,0.0,,,N,2022-10-12
2022-10-12 23:30:00,2022-10-12 23:45:00,0.0,,,N,2022-10-12
2022-10-12 23:45:00,2022-10-12 23:59:59,0.0,,,N,2022-10-12
2022-10-13 00:00:00,2022-10-13 00:15:00,0.0,,,N,2022-10-13
2022-10-13 00:00:00,2022-10-13 00:00:00,0.0,,,N,2022-10-13
2022-10-13 00:00:01,2022-10-13 00:14:59,0.0,0.0,0.0,N,2022-10-13
2022-10-13 00:15:00,2022-10-13 00:30:00,0.0,,,N,2022-10-13
2022-10-13 00:15:01,2022-10-12 23:59:59,0.0,0.0,0.0,N,2022-10-13
2022-10-13 00:30:00,2022-10-13 00:45:00,,,,NA,2022-10-13
2022-10-13 00:45:00,2022-10-13 01:00:00,,,,NA,2022-10-13
2022-10-13 01:00:00,2022-10-13 01:15:00,0.0,,,N,2022-10-13
2022-10-13 01:15:00,2022-10-13 01:30:00,0.0,,,N,2022-10-13
2022-10-13 01:30:00,2022-10-13 01:45:00,0.54,,,P,2022-10-13
2022-10-13 01:45:00,2022-10-13 02:00:00,0.0,,,N,2022-10-13
2022-10-13 02:00:00,2022-10-13 02:15:00,0.0,,,N,2022-10-13
2022-10-13 02:15:00,2022-10-13 02:30:00,0.0,,,N,2022-10-13
2022-10-13 02:30:00,2022-10-13 02:45:00,0.0,,,N,2022-10-13
2022-10-13 02:45:00,2022-10-13 03:00:00,0.0,,,N,2022-10-13
2022-10-13 03:00:00,2022-10-13 03:15:00,,,,NA,2022-10-13
2022-10-13 03:15:00,2022-10-13 03:30:00,,,,NA,2022-10-13
2022-10-13 03:30:00,2022-10-13 03:45:00,,,,NA,2022-10-13
2022-10-13 03:45:00,2022-10-13 04:00:00,0.43,,,P,2022-10-13
2022-10-13 04:00:00,2022-10-13 04:15:00,,,,NA,2022-10-13
2022-10-13 04:15:00,2022-10-13 04:30:00,,,,NA,2022-10-13
2022-10-13 04:30:00,2022-10-13 04:45:00,0.0,,,N,2022-10-13
2022-10-13 04:45:00,2022-10-13 05:00:00,0.0,,,N,2022-10-13
2022-10-13 05:00:00,2022-10-13 05:15:00,0.0,,,N,2022-10-13
2022-10-13 05:15:00,2022-10-13 05:30:00,,,,NA,2022-10-13
2022-10-13 05:30:00,2022-10-13 05:45:00,0.0,,,N,2022-10-13
2022-10-13 05:45:00,2022-10-13 06:00:00,,,,NA,2022-10-13
2022-10-13 06:00:00,2022-10-13 06:15:00,0.0,,,N,2022-10-13
2022-10-13 06:15:00,2022-10-13 06:30:00,0.0,,,N,2022-10-13
2022-10-13 06:30:00,2022-10-13 06:45:00,0.0,,,N,2022-10-13
2022-10-13 06:45:00,2022-10-13 07:00:00,0.0,,,N,2022-10-13
2022-10-13 07:00:00,2022-10-13 07:15:00,0.0,,,N,2022-10-13
2022-10-13 07:15:00,2022-10-13 07:30:00,0.02,,,P,2022-10-13
2022-10-13 07:30:00,2022-10-13 07:45:00,0.0,,,N,2022-10-13
2022-10-13 07:45:00,2022-10-13 08:00:00,0.0,,,N,2022-10-13
2022-10-13 08:00:00,2022-10-13 08:15:00,0.0,,,N,2022-10-13
2022-10-13 08:15:00,2022-10-13 08:30:00,0.0,,,N,2022-10-13
2022-10-13 08:30:00,2022-10-13 08:45:00,,,,NA,2022-10-13
2022-10-13 08:45:00,2022-10-13 09:00:00,0.0,,,N,2022-10-13
2022-10-13 09:00:00,2022-10-13 09:15:00,,,,NA,2022-10-13
2022-10-13 09:15:00,2022-10-13 09:30:00,0.0,,,N,2022-10-13
2022-10-13 09:30:00,2022-10-13 09:45:00,0.0,,,N,2022-10-13
2022-10-13 09:45:00,2022-10-13 10:00:00,0.0,,,N,2022-10-13
2022-10-13 10:00:00,2022-10-13 10:15:00,0.0,,,N,2022-10-13
2022-10-13 10:15:00,2022-10-13 10:30:00,0.0,,,N,2022-10-13
2022-10-13 10:30:00,2022-10-13 10:45:00,0.0,,,N,2022-10-13
2022-10-13 10:45:00,2022-10-13 11:00:00,0.0,,,N,2022-10-13
2022-10-13 11:00:00,2022-10-13 11:15:00,,,,NA,2022-10-13
2022-10-13 11:15:00,2022-10-13 11:30:00,,,,NA,2022-10-13
2022-10-13 11:30:00,2022-10-13 11:45:00,0.0,,,N,2022-10-13
2022-10-13 11:45:00,2022-10-13 12:00:00,0.0,,,N,2022-10-13
2022-10-13 12:00:00,2022-10-13 12:15:00,0.0,,,N,2022-10-13
