datetime_utcmeter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,datetime_utc,meter
,0.25,0.06086479591836736,47.718,0.936358125,0.0016174275550494574,44.68113700875001,0.09594174030011343,1,2022-10-12 00:00:00,mc
,0.25,0.06076836734693876,47.64239999999999,0.936358125,0.0016174275550494574,44.61034833449999,0.09578973905180688,1,2022-10-12 00:00:01,mc
,0.25,0.060795918367346935,47.664,0.936358125,0.0016174275550494574,44.63057367,0.09583316797989448,1,2022-10-12 00:00:02,mc
,0.25,0.06088316326530613,47.7324,0.936358125,0.0016174275550494574,44.69462056575,0.09597069291883843,1,2022-10-12 00:00:03,mc
,0.25,0.0609795918367347,47.808,0.936358125,0.0016174275550494574,44.76540924,0.09612269416714493,1,2022-10-12 00:00:04,mc
,0.25,0.06070867346938776,47.5956,0.936358125,0.0016174275550494574,44.56652677425,0.09569564304095053,1,2022-10-12 00:00:05,mc
,0.25,0.06091530612244898,47.7576,0.936358125,0.0016174275550494574,44.7182167905,0.09602136000160727,1,2022-10-12 00:00:06,mc
,0.25,0.0608188775510204,47.682,0.936358125,0.0016174275550494574,44.64742811625,0.09586935875330077,1,2022-10-12 00:00:07,mc
,0.25,0.06070867346938776,47.5956,0.936358125,0.0016174275550494574,44.56652677425,0.09569564304095053,1,2022-10-12 00:00:08,mc
,0.25,0.060873979591836734,47.7252,0.936358125,0.0016174275550494574,44.68787878725001,0.09595621660947593,1,2022-10-12 00:00:09,mc
,0.25,0.0608234693877551,47.6856,0.936358125,0.0016174275550494574,44.65079900550001,0.09587659690798206,1,2022-10-12 00:00:10,mc
,0.25,0.060754591836734685,47.6316,0.936358125,0.0016174275550494574,44.60023566675,0.09576802458776314,1,2022-10-12 00:00:11,mc
,0.25,0.060635204081632664,47.538,0.936358125,0.0016174275550494574,44.51259254625001,0.09557983256605036,1,2022-10-12 00:00:12,mc
,0.25,0.06093367346938775,47.772,0.936358125,0.0016174275550494574,44.7317003475,0.09605031262033233,1,2022-10-12 00:00:13,mc
,0.25,0.06055714285714285,47.4768,0.936358125,0.0016174275550494574,44.455287428999995,0.09545678393646892,1,2022-10-12 00:00:14,mc
,0.25,0.0608280612244898,47.6892,0.936358125,0.0016174275550494574,44.654169894750005,0.0958838350626633,1,2022-10-12 00:00:15,mc
,0.25,0.060814285714285723,47.6784,0.936358125,0.0016174275550494574,44.644057227000005,0.09586212059861954,1,2022-10-12 00:00:16,mc
,0.25,0.060662755102040826,47.5596,0.936358125,0.0016174275550494574,44.53281788175001,0.09562326149413793,1,2022-10-12 00:00:17,mc
,0.25,0.0608188775510204,47.682,0.936358125,0.0016174275550494574,44.64742811625,0.09586935875330077,1,2022-10-12 00:00:18,mc
,0.25,0.06083265306122448,47.6928,0.936358125,0.0016174275550494574,44.657540784,0.09589107321734457,1,2022-10-12 00:00:19,mc
,0.25,0.06080510204081632,47.6712,0.936358125,0.0016174275550494574,44.637315448500004,0.09584764428925703,1,2022-10-12 00:00:20,mc
,0.25,0.06068571428571429,47.5776,0.936358125,0.0016174275550494574,44.549672328,0.09565945226754424,1,2022-10-12 00:00:21,mc
,0.25,0.0606719387755102,47.5668,0.936358125,0.0016174275550494574,44.53955966025,0.09563773780350043,1,2022-10-12 00:00:22,mc
,0.25,0.06094285714285715,47.7792,0.936358125,0.0016174275550494574,44.738442126,0.09606478892969483,1,2022-10-12 00:00:23,mc
,0.25,0.06085561224489796,47.7108,0.936358125,0.0016174275550494574,44.67439523025,0.09592726399075087,1,2022-10-12 00:00:24,mc
,0.25,0.06063979591836735,47.5416,0.936358125,0.0016174275550494574,44.51596343550001,0.09558707072073162,1,2022-10-12 00:00:25,mc
,0.25,0.060717857142857136,47.6028,0.936358125,0.0016174275550494574,44.573268552749994,0.09571011935031304,1,2022-10-12 00:00:26,mc
,0.25,0.0608188775510204,47.682,0.936358125,0.0016174275550494574,44.64742811625,0.09586935875330077,1,2022-10-12 00:00:27,mc
,0.25,0.06083265306122448,47.6928,0.936358125,0.0016174275550494574,44.657540784,0.09589107321734457,1,2022-10-12 00:00:28,mc
,0.25,0.060460714285714284,47.4012,0.936358125,0.0016174275550494574,44.384498754750005,0.09530478268816243,1,2022-10-12 00:00:29,mc
,0.25,0.0606719387755102,47.5668,0.936358125,0.0016174275550494574,44.53955966025,0.09563773780350043,1,2022-10-12 00:00:30,mc
,0.25,0.060694897959183675,47.5848,0.936358125,0.0016174275550494574,44.55641410649999,0.09567392857690676,1,2022-10-12 00:00:31,mc
,0.25,0.0608188775510204,47.682,0.936358125,0.0016174275550494574,44.64742811625,0.09586935875330077,1,2022-10-12 00:00:32,mc
,0.25,0.060740816326530625,47.6208,0.936358125,0.0016174275550494574,44.590122998999995,0.09574631012371937,1,2022-10-12 00:00:33,mc
,0.25,0.0608280612244898,47.6892,0.936358125,0.0016174275550494574,44.654169894750005,0.0958838350626633,1,2022-10-12 00:00:34,mc
,0.25,0.06060765306122449,47.5164,0.936358125,0.0016174275550494574,44.49236721075,0.0955364036379628,1,2022-10-12 00:00:35,mc
,0.25,0.060800510204081636,47.6676,0.936358125,0.0016174275550494574,44.633944559250004,0.09584040613457576,1,2022-10-12 00:00:36,mc
,0.25,0.06080510204081632,47.6712,0.936358125,0.0016174275550494574,44.637315448500004,0.09584764428925703,1,2022-10-12 00:00:37,mc
,0.25,0.0606719387755102,47.5668,0.936358125,0.0016174275550494574,44.53955966025,0.09563773780350043,1,2022-10-12 00:00:38,mc
,0.25,0.06070867346938776,47.5956,0.936358125,0.0016174275550494574,44.56652677425,0.09569564304095053,1,2022-10-12 00:00:39,mc
,0.25,0.06096122448979593,47.7936,0.936358125,0.0016174275550494574,44.751925683,0.09609374154841988,1,2022-10-12 00:00:40,mc
,0.25,0.06091989795918368,47.7612,0.936358125,0.0016174275550494574,44.72158767975,0.09602859815628853,1,2022-10-12 00:00:41,mc
,0.25,0.06100255102040816,47.826,0.936358125,0.0016174275550494574,44.78226368625001,0.09615888494055123,1,2022-10-12 00:00:42,mc
,0.25,0.061034693877551026,47.8512,0.936358125,0.0016174275550494574,44.805859911000006,0.09620955202332004,1,2022-10-12 00:00:43,mc
,0.25,0.060772959183673474,47.646,0.936358125,0.0016174275550494574,44.61371922375,0.0957969772064882,1,2022-10-12 00:00:44,mc
,0.25,0.060736224489795924,47.6172,0.936358125,0.0016174275550494574,44.58675210975,0.0957390719690381,1,2022-10-12 00:00:45,mc
,0.25,0.060575510204081626,47.4912,0.936358125,0.0016174275550494574,44.468770986,0.09548573655519396,1,2022-10-12 00:00:46,mc
,0.25,0.060704081632653076,47.59200000000001,0.936358125,0.0016174275550494574,44.56315588500002,0.0956884048862693,1,2022-10-12 00:00:47,mc
,0.25,0.06085102040816327,47.7072,0.936358125,0.0016174275550494574,44.671024341000006,0.0959200258360696,1,2022-10-12 00:00:48,mc
,0.25,0.06060765306122449,47.5164,0.936358125,0.0016174275550494574,44.49236721075,0.0955364036379628,1,2022-10-12 00:00:49,mc
,0.25,0.06061224489795919,47.52,0.936358125,0.0016174275550494574,44.4957381,0.09554364179264406,1,2022-10-12 00:00:50,mc
,0.25,0.06048826530612245,47.4228,0.936358125,0.0016174275550494574,44.404724090250006,0.09534821161625,1,2022-10-12 00:00:51,mc
,0.25,0.06041479591836735,47.3652,0.936358125,0.0016174275550494574,44.350789862250004,0.09523240114134984,1,2022-10-12 00:00:52,mc
,0.25,0.060520408163265316,47.448,0.936358125,0.0016174275550494574,44.428320315,0.09539887869901884,1,2022-10-12 00:00:53,mc
,0.25,0.06078673469387755,47.6568,0.936358125,0.0016174275550494574,44.6238318915,0.09581869167053196,1,2022-10-12 00:00:54,mc
