Date,true_mean,true_uncertainty,true_plot_min_uncertainty,true_plot_max_uncertainty,reported_mean,reported_uncertainty,report_plot_min_uncertainty,report_plot_max_uncertainty
2022-10-10,80.16465665756867,0.3141625300716063,79.85049412749706,80.47881918764028,129.6999999999721,64.84999999998605,64.84999999998605,194.54999999995817
2022-10-11,73.83041682761227,0.2354069046717225,73.59500992294055,74.06582373228399,13.799999999997455,6.899999999998728,6.899999999998728,20.699999999996184
2022-10-12,63.343120727271156,0.17086634206761075,63.172254385203544,63.51398706933877,23.5,11.75,11.75,35.25
2022-10-13,49.69221419217487,0.13022663167356946,49.5619875605013,49.822440823848446,1.4034131736526916,0.7017065868263458,0.7017065868263458,2.1051197604790373
2022-11-01,404.4668325533084,7.412983844306448,397.05384870900195,411.87981639761483,96.76744302528991,48.383721512644954,48.383721512644954,145.15116453793485
2022-11-02,209.68689881116646,3.987239765600787,205.69965904556568,213.67413857676723,0.2999999999999711,0.14999999999998556,0.14999999999998556,0.44999999999995666
2022-11-03,807.659131072116,25.839012745914836,781.8201183262012,833.4981438180308,131.60000000000355,65.80000000000177,65.80000000000177,197.40000000000532
2022-11-04,65.96864906648526,0.409568546141447,65.55908052034381,66.3782176126267,66.0,33.0,33.0,99.0
2022-11-07,44.516982329929846,0.34751417933069534,44.16946815059915,44.86449650926054,17.393754091923924,8.696877045961962,8.696877045961962,26.090631137885886
2022-11-08,181.89444481125437,3.2612140269740224,178.63323078428036,185.1556588382284,95.33460406691115,47.66730203345558,47.66730203345558,143.00190610036674
2022-11-10,309.53982927293583,7.7554264994110556,301.7844027735248,317.2952557723469,80.62646608873024,40.31323304436512,40.31323304436512,120.93969913309536
2022-11-11,193.79010449065842,4.54257357593817,189.24753091472024,198.3326780665966,87.20618415028079,43.603092075140395,43.603092075140395,130.80927622542117
2022-11-14,24.03903090545306,0.05408530172304757,23.98494560373001,24.09311620717611,32.88099199498891,16.440495997494455,16.440495997494455,49.32148799248337
2022-11-15,96.35082551434225,3.5215505734503805,92.82927494089186,99.87237608779263,0.8757720050916443,0.43788600254582216,0.43788600254582216,1.3136580076374664
2022-11-16,92.5524680273468,2.419503984696642,90.13296404265016,94.97197201204345,8.273431448489543,24.82029434546863,-16.546862896979086,33.09372579395817
2022-11-18,279.10968146516956,10.594193868075495,268.5154875970941,289.70387533324504,3.5313298037986187,1.7656649018993094,1.7656649018993094,5.296994705697928
2022-11-21,38.83595598744858,0.50514317302952,38.330812814419055,39.3410991604781,0.45556874462772706,0.22778437231386353,0.22778437231386353,0.6833531169415906
2022-11-22,90.01178179540867,1.134971213288612,88.87681058212006,91.14675300869727,5.651002782843853,2.8255013914219265,2.8255013914219265,8.476504174265779
2022-11-28,133.16633171077612,2.162502093150913,131.0038296176252,135.32883380392704,16.0,8.0,8.0,24.0
2022-11-29,644.31834065124,21.94179522051712,622.3765454307229,666.260135871757,12.544585987261147,6.272292993630574,6.272292993630574,18.816878980891723
2022-11-30,646.6361692600233,16.761704465344266,629.874464794679,663.3978737253675,39.0,19.5,19.5,58.5
